gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,11.474922638354588,1,2,1,0,0,0,0,0,0,1,0,0,58.32423319061251,29.11657117331161,0
0,1,0,0,4.550327022775058,1,1,2,0,0,0,0,0,0,0,1,1,61.63002264698985,17.739617686009183,0
1,0,1,1,0.8122712741111652,1,1,0,0,0,0,0,0,0,2,0,3,17.32718714019833,4.627726644844873,0
0,0,1,1,4.797235410357843,1,1,0,0,0,0,0,0,0,2,0,0,17.88574123272071,12.263342013822482,0
0,1,1,0,1.9188812273419398,1,2,2,0,0,0,0,0,0,0,1,2,72.75714570183358,12.530315615744795,1
0,0,0,1,8.982489280377507,1,1,2,0,0,0,0,0,0,0,1,2,72.82871214004224,27.336739258839906,0
0,0,0,0,5.692092685736443,1,1,2,0,0,0,0,0,0,0,1,2,72.50661988206461,21.194557501312875,1
0,0,1,1,12.28881644315851,1,2,1,0,0,0,0,0,0,1,0,1,56.757123694263576,29.650546731084933,1
0,0,0,0,1.4177755214453713,1,1,2,0,0,0,0,0,0,0,0,2,58.57903227731599,10.17592700671169,0
1,0,0,0,9.760781466760063,1,2,2,0,0,0,0,0,0,0,1,2,80.31378590347407,29.177438303979876,1
0,0,1,1,12.957168450726964,1,1,2,0,0,0,0,0,0,2,0,0,85.0966580256409,34.63943548855777,0
0,0,0,0,11.990371756646582,1,1,0,0,0,0,0,0,0,2,0,0,16.92739912702332,20.14538038290725,0
1,0,0,0,3.098700284591752,1,2,2,0,0,0,0,0,0,0,1,2,69.27946123488589,15.630804300273189,0
0,0,1,0,10.480955013645074,1,1,0,0,0,0,0,0,0,2,1,3,17.087397796388053,19.00877723476817,0
0,0,0,0,8.846131973960185,1,2,2,0,0,0,0,0,0,2,1,2,82.97360245518874,28.437138196428837,0
0,0,0,1,10.93422337085282,1,1,0,0,0,0,0,0,0,1,0,1,16.767287835947858,18.379702540459515,0
1,0,0,0,0.8122712741111652,0,0,1,0,0,0,0,0,0,0,1,3,20.93565194727537,5.058203000265835,0
0,0,1,0,3.098700284591752,1,2,2,0,0,0,0,0,0,0,1,2,64.30807629167074,14.744800055205499,1
1,0,1,0,12.863931848577842,1,2,1,0,0,0,0,0,0,2,0,1,71.7546361334097,32.63034710368823,0
1,0,1,1,12.483623768408517,1,1,2,0,0,0,0,0,0,1,0,0,65.71597359453725,31.262401105110694,0
0,1,0,0,11.787012361386807,1,2,1,0,0,0,0,0,0,1,1,2,56.246180158123074,29.12731383912849,0
0,0,1,1,7.011477542199261,0,0,1,0,0,0,0,0,0,0,1,0,25.19742779284782,16.676698684445192,0
0,0,0,1,9.379726766698884,0,0,1,0,0,0,0,0,0,1,0,0,43.79109586155637,23.810435284145168,0
0,0,1,1,5.480398450094364,1,1,0,0,0,0,0,0,0,1,1,3,16.64712975596129,11.903206532968337,0
0,1,1,0,11.044553271290134,1,2,2,0,0,0,0,0,0,0,1,2,79.35457662257383,31.081105344640036,1
0,0,1,1,7.18153093392941,1,2,0,0,0,0,0,0,0,2,0,3,20.383750211108673,16.11848660416509,0
1,0,1,1,9.116820220023142,1,1,0,0,0,0,0,0,0,0,0,2,16.52690716508119,16.715070658718723,0
1,0,1,1,2.743799020423761,1,1,2,0,0,0,0,0,0,0,1,2,64.84985648942435,14.140565372483547,1
1,1,1,0,10.710051267511659,1,2,2,0,0,0,0,0,0,1,1,2,77.07725152494365,30.592187116026135,0
1,0,0,0,11.153757202423925,1,1,2,0,0,0,0,0,0,1,1,1,72.39923101476204,30.37265879201422,0
1,0,0,0,1.9188812273419398,1,1,2,0,0,0,0,0,0,0,1,2,58.28782626622617,11.80037476196171,0
0,0,0,0,12.579837859434994,1,2,2,0,0,0,0,0,0,1,0,2,82.61934964716173,33.551575108970475,1
0,0,0,0,2.743799020423761,1,1,1,0,0,0,0,0,0,0,0,2,44.75809223795787,12.704836940163803,0
0,0,0,0,8.56697911804015,1,1,0,0,0,0,0,0,0,2,0,3,17.32718714019833,16.76084199043394,0
1,0,0,0,9.635448415675944,1,2,1,0,0,0,0,0,0,1,1,2,62.644384828139835,26.759793280384844,0
1,0,1,1,8.707660136754283,0,0,1,0,0,0,0,0,0,1,0,3,48.53647774920304,23.15030373448223,0
1,0,1,1,5.033832083042317,1,1,0,0,0,0,0,0,0,0,1,3,17.407061840250783,12.144055840018817,0
1,0,0,0,6.476368044190856,1,1,0,0,0,0,0,0,0,0,1,1,16.16584718220606,13.463985343300536,0
1,1,0,0,10.822734312222146,1,1,0,0,0,0,0,0,0,2,0,1,16.727242279299613,18.61665904961362,0
1,0,1,0,1.9188812273419398,1,2,2,0,0,0,0,0,0,0,1,1,70.53583123143548,11.956375329735673,1
1,0,0,1,9.635448415675944,1,1,1,0,0,0,0,0,0,0,0,0,36.55830029734119,22.61337066242858,0
1,0,0,0,5.033832083042317,1,1,0,0,0,0,0,0,0,0,0,1,16.60706275193023,11.773927993491602,0
0,0,1,1,8.846131973960185,1,2,0,0,0,0,0,0,0,2,0,0,21.368520528276623,17.61612194334724,0
0,0,1,0,4.797235410357843,1,1,2,0,0,0,0,0,0,0,0,0,62.86158125933245,17.99245775632057,1
0,0,0,0,2.3543600333591534,1,1,2,0,0,0,0,0,0,0,1,3,72.97182856660574,13.625164016431848,0
1,0,0,0,9.884510261742308,0,0,1,0,0,0,0,0,0,0,1,0,39.45605561145327,23.432039287444763,1
1,1,1,1,4.797235410357843,0,0,1,0,0,0,0,0,0,0,1,3,24.380893588393654,13.567566956155757,0
0,1,1,0,12.579837859434994,1,2,2,0,0,0,0,0,0,0,1,2,80.38480272793035,33.71368242752185,1
0,1,0,0,7.347856887306913,1,2,2,0,0,0,0,0,0,0,1,2,68.70453052778086,24.124661766445364,1
1,0,0,0,3.426487894744319,1,1,0,0,0,0,0,0,0,1,0,3,17.24728499220804,9.613937274556577,0
0,1,1,0,12.386622738965807,1,2,2,0,0,0,0,0,0,1,1,2,84.3186904493277,33.96262582231095,1
1,0,1,0,11.044553271290134,1,1,2,0,0,0,0,0,0,1,0,2,84.07103785410669,31.63492097527351,0
0,1,0,0,12.090711140230347,1,2,2,0,0,0,0,0,0,0,1,0,83.2923289464662,33.35781013257197,0
1,0,1,1,12.769975193611486,1,2,2,0,0,0,0,0,0,2,1,0,86.68623115028808,34.25719261397598,1
0,1,1,0,7.670187912961393,0,0,1,0,0,0,0,0,0,0,0,0,29.941871407806715,18.986285328989318,1
1,0,0,0,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,0,3,55.515634079908175,7.713151008954578,1
1,0,0,0,2.743799020423761,1,1,0,0,0,0,0,0,0,0,0,3,17.0074124671265,9.065562832003572,0
1,1,1,0,9.116820220023142,1,1,0,0,0,0,0,0,0,1,0,3,16.727242279299613,17.044402736231106,0
0,0,0,0,1.9188812273419398,0,0,1,0,0,0,0,0,0,0,1,3,32.73011217910349,9.656023388655573,1
1,0,0,1,4.797235410357843,1,2,2,0,0,0,0,0,0,0,1,2,59.77907505434333,18.160867474915868,0
1,0,1,1,9.249207072716946,1,1,0,0,0,0,0,0,0,1,0,1,16.727242279299613,17.297753469743878,0
1,0,0,0,4.019768977701526,1,1,2,0,0,0,0,0,0,0,1,1,66.07659283224518,17.425669909675545,0
0,0,1,0,5.033832083042317,1,2,1,0,0,0,0,0,0,0,1,2,51.9249384971621,18.218664325121615,0
0,1,1,0,7.980002076519969,1,2,2,0,0,0,0,0,0,0,1,2,72.64978574604469,25.189674139578855,1
1,0,1,1,10.3644628661899,1,1,0,0,0,0,0,0,0,2,0,1,17.087397796388053,18.899649271550466,0
0,0,1,0,11.889146266908249,1,2,2,0,0,0,0,0,0,0,0,0,76.18625105972075,31.80102710762283,0
0,0,0,0,5.692092685736443,1,1,0,0,0,0,0,0,0,0,0,3,17.0474086241541,12.472670882217502,0
1,0,1,1,9.635448415675944,1,1,1,0,0,0,0,0,0,2,0,2,61.12235536570205,26.42659629473322,0
1,0,0,1,9.884510261742308,1,2,0,0,0,0,0,0,0,2,1,2,21.09313598109344,19.19821318070051,0
1,0,1,1,8.982489280377507,1,2,2,0,0,0,0,0,0,0,1,0,74.72324282005792,27.212699880001143,1
1,0,0,0,3.098700284591752,1,1,1,0,0,0,0,0,0,0,1,2,43.90275592748441,13.371438006983693,0
1,0,0,0,11.579925316612202,1,2,1,0,0,0,0,0,0,1,1,1,55.77140963979002,28.981898674734396,0
0,0,0,0,6.288663831856624,1,1,1,0,0,0,0,0,0,0,1,1,48.75801044455176,19.32354221090458,0
0,0,1,0,4.550327022775058,1,1,1,0,0,0,0,0,0,0,1,0,37.08644175456695,15.349103510100342,0
1,0,0,0,9.379726766698884,0,0,1,0,0,0,0,0,0,1,1,0,32.84429828048435,21.804671548488532,0
1,1,0,0,3.7322777297994865,1,1,2,0,0,0,0,0,0,0,1,2,67.3735601183864,16.939901618668472,0
1,0,0,1,7.510675925738778,1,2,1,0,0,0,0,0,0,0,1,3,39.79366314946519,20.203621008746076,0
1,1,0,0,11.044553271290134,1,1,2,0,0,0,0,0,0,0,1,1,57.741509597212286,28.392880115917194,0
1,0,1,1,12.769975193611486,1,1,0,0,0,0,0,0,0,2,1,3,16.40661955276963,20.835405944202694,0
0,0,0,0,0.8122712741111652,0,0,1,0,0,0,0,0,0,0,1,3,36.63378481378558,6.4872869076837985,1
0,0,0,0,11.683946792049891,1,2,0,0,0,0,0,0,0,2,0,3,21.014405071942242,21.31084516192459,0
0,0,0,0,1.4177755214453713,1,1,2,0,0,0,0,0,0,0,0,2,73.00760425067126,10.757585950291483,1
0,0,0,0,3.426487894744319,0,0,1,0,0,0,0,0,0,1,0,3,29.020922473275448,12.306155801371947,0
1,0,0,1,4.797235410357843,1,1,1,0,0,0,0,0,0,0,1,2,36.06735752911512,14.950604443189635,1
0,0,1,1,11.683946792049891,1,1,1,0,0,0,0,0,0,1,0,1,59.888076463925735,29.44371341719859,0
0,0,1,1,11.889146266908249,1,2,1,0,0,0,0,0,0,2,1,0,62.970157565268025,30.22598199231369,0
0,0,1,1,12.957168450726964,1,2,2,0,0,0,0,0,0,2,1,0,80.56232336045231,34.027277189725886,0
1,0,1,1,5.033832083042317,1,1,0,0,0,0,0,0,0,0,0,3,16.08553073608049,12.091896505151874,0
1,0,1,1,12.19018584077593,1,2,0,0,0,0,0,0,0,1,0,3,20.93565194727537,21.663805931035693,0
0,0,1,0,0.8122712741111652,0,0,1,0,0,0,0,0,0,0,1,2,19.79117666871781,4.927612938674161,1
1,0,0,0,4.291737218181439,1,1,1,0,0,0,0,0,0,1,0,3,51.22658855984793,16.728833380759394,0
1,0,1,1,12.28881644315851,1,1,1,0,0,0,0,0,0,1,0,0,48.610330664171165,28.12382879593406,0
1,0,1,0,11.990371756646582,1,2,2,0,0,0,0,0,0,2,0,3,86.50972517723402,33.167938217154855,0
1,0,1,0,11.261866819542004,1,2,1,0,0,0,0,0,0,1,1,2,69.56678699646461,30.122415048629318,0
1,0,1,0,7.347856887306913,1,2,1,0,0,0,0,0,0,0,0,2,43.232464247948265,20.70713366232828,0
0,0,0,0,0.8122712741111652,0,0,1,0,0,0,0,0,0,0,0,3,24.692195172860405,5.4549019965670125,1
0,0,0,0,0.8122712741111652,1,1,1,0,0,0,0,0,0,0,1,1,40.01861215214775,6.735612316191165,0
1,0,1,0,11.683946792049891,1,2,2,0,0,0,0,0,0,0,0,2,77.39781447377923,31.946970011045728,1
0,1,1,1,12.19018584077593,1,2,0,0,0,0,0,0,0,2,1,0,20.54154984233197,21.471047550131026,0
0,0,1,0,8.982489280377507,1,2,2,0,0,0,0,0,0,0,1,0,73.04337856723849,27.172290466969752,0
1,0,0,0,1.9188812273419398,1,2,1,0,0,0,0,0,0,0,1,3,40.65544061747365,10.165363774758143,1
0,0,1,0,11.889146266908249,1,2,1,0,0,0,0,0,0,2,1,3,54.894082805301,28.840177354776895,0
0,0,0,1,7.510675925738778,0,0,1,0,0,0,0,0,0,1,1,0,32.57781652237927,18.939689705544065,0
1,0,0,0,0.8122712741111652,1,1,1,0,0,0,0,0,0,0,1,2,44.200409025456636,7.02267660521973,1
1,1,1,0,0.8122712741111652,1,2,2,0,0,0,0,0,0,0,1,2,69.88991796152482,8.458191474113393,1
0,0,1,1,12.579837859434994,1,1,2,0,0,0,0,0,0,2,1,1,78.92797119126634,33.415473552678705,0
0,1,1,0,1.4177755214453713,1,2,2,0,0,0,0,0,0,0,1,3,67.19354289994143,10.282596702594391,1
1,0,1,0,12.957168450726964,1,2,2,0,0,0,0,0,0,2,1,0,72.50661988206461,33.11091640810106,0
1,0,1,0,12.863931848577842,0,0,1,0,0,0,0,0,0,2,1,2,37.95285233062421,26.759077543206157,0
0,0,0,0,11.474922638354588,1,1,0,0,0,0,0,0,0,2,0,1,17.486909229691864,20.141482917488833,0
0,0,0,0,2.3543600333591534,1,1,0,0,0,0,0,0,0,0,1,3,16.767287835947858,7.579023351307468,0
1,1,0,0,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,1,2,55.11351592564735,7.6904200054688765,0
0,0,1,1,12.957168450726964,1,2,1,0,0,0,0,0,0,2,0,1,62.970157565268025,31.501969173652007,0
0,0,1,1,6.659183843421804,1,2,1,0,0,0,0,0,0,1,1,0,59.27019691793102,21.475622887808814,0
1,0,1,1,12.863931848577842,1,2,0,0,0,0,0,0,0,2,0,0,20.778078682336332,22.49802897706909,0
1,1,1,0,7.980002076519969,1,2,2,0,0,0,0,0,0,0,1,0,75.93662550862592,25.989771650451654,1
1,1,0,0,12.675282664274386,1,2,2,0,0,0,0,0,0,2,0,1,83.89410823768036,33.93152906457205,0
1,0,1,0,12.19018584077593,1,2,1,0,0,0,0,0,0,2,1,1,65.86023973817342,31.079323750613906,0
0,0,0,0,5.692092685736443,1,1,0,0,0,0,0,0,0,0,0,1,16.847357631852805,12.75444073163889,0
1,0,0,0,2.3543600333591534,1,2,0,0,0,0,0,0,0,1,0,2,20.146878216259715,8.688780266721961,0
1,0,0,0,10.93422337085282,1,2,2,0,0,0,0,0,0,1,1,1,84.60165239881702,31.75946465283454,1
0,0,0,0,1.4177755214453713,1,1,1,0,0,0,0,0,0,0,1,3,43.97718378021638,9.176063576720827,1
0,0,0,0,0.8122712741111652,1,1,0,0,0,0,0,0,0,0,0,3,17.0074124671265,4.586706585563628,0
0,0,0,0,6.0956857775593525,0,0,1,0,0,0,0,0,0,0,0,3,21.132493133425292,14.9126736862133,0
1,0,0,0,1.4177755214453713,1,2,1,0,0,0,0,0,0,0,0,3,43.26972362752278,8.821715620621275,0
1,0,1,0,6.288663831856624,1,1,1,0,0,0,0,0,0,0,1,3,47.464624784788114,19.524082394758057,0
1,0,0,0,9.508451350999776,1,2,2,0,0,0,0,0,0,0,0,0,65.03037145468804,27.381252696728207,0
1,1,1,1,12.386622738965807,1,2,2,0,0,0,0,0,0,1,1,2,80.10070597788034,33.1680065159717,0
0,0,0,0,6.659183843421804,1,2,2,0,0,0,0,0,0,0,0,3,58.833745247111125,21.562303468025767,0
0,0,0,0,3.7322777297994865,1,1,1,0,0,0,0,0,0,0,1,2,52.512457843553804,15.34020583101291,0
1,0,1,1,12.957168450726964,1,1,2,0,0,0,0,0,0,2,1,1,83.36314410116452,34.420508124976806,0
1,0,0,0,10.480955013645074,1,2,1,0,0,0,0,0,0,1,1,0,57.7779431663707,27.491228638869693,0
0,0,0,0,12.675282664274386,1,1,0,0,0,0,0,0,0,2,1,0,16.4868185443507,21.041305225962397,0
0,0,0,0,12.957168450726964,1,2,2,0,0,0,0,0,0,2,1,2,89.50654946544375,35.2513003097184,0
1,0,0,0,5.261241157609829,1,1,1,0,0,0,0,0,0,1,0,1,41.25410647240701,17.04476800232177,0
0,0,0,0,3.098700284591752,1,1,1,0,0,0,0,0,0,0,0,2,47.20562227893086,13.588688537466863,0
1,0,1,1,3.7322777297994865,1,1,0,0,0,0,0,0,0,2,0,0,16.64712975596129,10.350916175737888,0
1,0,0,0,5.896995818306273,1,1,0,0,0,0,0,0,0,1,0,3,16.687189592178555,12.549646718847832,0
0,0,0,0,12.28881644315851,1,2,2,0,0,0,0,0,0,1,0,2,72.00536536626736,31.991127669276963,0
1,0,1,1,11.474922638354588,1,1,1,0,0,0,0,0,0,1,1,3,47.09458756369955,26.784694217016632,0
0,0,1,0,5.033832083042317,1,2,2,0,0,0,0,0,0,0,1,1,78.21656126859298,20.643171520380797,1
0,1,0,0,6.288663831856624,1,1,2,0,0,0,0,0,0,0,1,1,73.68708329075636,22.376309741355414,1
1,0,1,0,11.368912341194388,1,2,2,0,0,0,0,0,0,1,0,0,83.57556137870455,32.051650400997026,0
1,0,1,0,5.261241157609829,1,1,2,0,0,0,0,0,0,0,1,2,60.86839884080555,19.47951229439638,0
0,0,1,0,10.93422337085282,0,0,1,0,0,0,0,0,0,0,1,2,32.539734092594976,23.2452856760894,0
1,0,0,0,11.579925316612202,1,1,1,0,0,0,0,0,0,2,1,1,51.22658855984793,27.957450010319636,0
1,1,0,0,10.3644628661899,1,2,2,0,0,0,0,0,0,0,1,2,73.07915151707188,29.373861415986248,1
1,0,0,0,12.483623768408517,0,0,1,0,0,0,0,0,0,0,1,1,42.71057140407976,27.486218809312263,0
0,0,0,0,1.4177755214453713,0,0,1,0,0,0,0,0,0,0,1,1,20.93565194727537,6.730275992548917,0
0,1,0,0,3.098700284591752,1,1,1,0,0,0,0,0,0,0,0,1,36.180697365634686,12.484698051456673,0
0,0,1,1,12.863931848577842,1,2,2,0,0,0,0,0,0,2,1,0,86.54502862261891,34.81227131178947,0
1,0,1,1,10.246618568763873,1,1,0,0,0,0,0,0,0,2,0,0,17.24728499220804,18.144227250678682,0
1,0,0,0,2.743799020423761,1,1,1,0,0,0,0,0,0,0,0,1,43.04613009830902,12.228063397147077,1
0,1,1,0,12.483623768408517,1,2,2,0,0,0,0,0,0,0,0,0,65.03037145468804,31.247238064672207,0
0,0,0,1,1.9188812273419398,1,1,0,0,0,0,0,0,0,0,0,0,17.207323581955784,6.778023127868495,0
1,0,0,0,1.9188812273419398,1,1,0,0,0,0,0,0,0,0,0,3,17.0074124671265,7.148762068395816,0
0,1,1,0,10.93422337085282,1,2,2,0,0,0,0,0,0,0,1,2,79.603347040178,31.214532250420156,1
1,0,1,0,9.760781466760063,1,2,1,0,0,0,0,0,0,0,1,2,40.35585317561911,23.848729346418853,1
0,0,1,1,10.710051267511659,1,1,0,0,0,0,0,0,0,1,1,3,17.32718714019833,18.443715381134155,0
0,1,1,0,7.011477542199261,1,1,2,0,0,0,0,0,0,0,1,2,69.45905069638218,23.256195623136147,0
1,0,1,1,12.483623768408517,0,0,1,0,0,0,0,0,0,2,0,1,43.30698052928826,27.585530952915942,0
1,0,0,0,7.347856887306913,1,1,2,0,0,0,0,0,0,0,1,2,76.25756091234912,24.363491556555495,1
1,1,1,0,9.379726766698884,1,1,2,0,0,0,0,0,0,1,0,3,75.97229021835834,28.131908271378553,0
1,0,0,0,12.675282664274386,1,2,1,0,0,0,0,0,0,2,1,3,52.69595286204884,29.51063617590313,0
1,0,0,0,0.8122712741111652,0,0,1,0,0,0,0,0,0,1,0,3,21.68291878357235,5.140830718289354,0
0,0,0,0,8.42398709648365,1,1,2,0,0,0,0,0,0,0,0,2,70.21293250291536,25.77845318961266,0
1,0,0,0,4.019768977701526,1,1,2,0,0,0,0,0,0,0,0,2,55.69834022122618,16.628823785100398,1
1,0,0,0,5.692092685736443,1,1,2,0,0,0,0,0,0,0,1,1,71.7546361334097,21.57464526339641,1
0,0,1,1,11.787012361386807,1,1,0,0,0,0,0,0,0,2,1,0,17.806028382026764,20.22728422894113,0
1,0,1,1,12.957168450726964,1,2,2,0,0,0,0,0,0,2,1,0,83.1506845163821,34.24156413365852,0
0,0,1,0,2.743799020423761,1,1,0,0,0,0,0,0,0,0,0,3,16.52690716508119,9.531284015301667,1
1,1,0,0,7.510675925738778,1,1,2,0,0,0,0,0,0,0,1,1,66.4370588411391,23.816694722518392,0
0,0,0,0,1.9188812273419398,1,1,0,0,0,0,0,0,0,0,0,3,16.92739912702332,7.448965464466047,1
0,0,0,0,1.4177755214453713,1,1,0,0,0,0,0,0,0,0,1,2,16.767287835947858,5.569315826263015,0
1,0,0,1,1.4177755214453713,1,1,0,0,0,0,0,0,0,1,0,0,17.446988940266667,6.059248246700694,0
1,0,0,0,8.982489280377507,1,2,1,0,0,0,0,0,0,1,1,1,69.20761529384157,26.958765385966863,0
0,0,0,0,3.426487894744319,1,1,2,0,0,0,0,0,0,0,0,3,58.14218088140182,15.457708557058657,0
1,1,1,0,11.787012361386807,0,0,1,0,0,0,0,0,0,2,1,1,39.756162133584866,25.872642203565125,0
1,0,1,0,6.288663831856624,1,2,2,0,0,0,0,0,0,0,1,2,68.81235850788315,21.766149431351565,0
0,1,1,0,10.12737714615498,1,2,1,0,0,0,0,0,0,2,0,1,58.724593063413835,27.263877069849382,0
0,1,0,0,2.3543600333591534,1,1,2,0,0,0,0,0,0,0,1,2,55.44253855617924,12.73938982357513,0
1,0,1,1,8.278574300992483,1,2,2,0,0,0,0,0,0,0,1,2,79.603347040178,26.7108910892409,1
0,0,1,1,10.3644628661899,1,1,2,0,0,0,0,0,0,0,0,2,69.49496424276978,28.662701038481384,0
0,0,0,0,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,1,2,61.70251993172169,8.048945081445874,1
1,0,0,0,0.8122712741111652,1,1,1,0,0,0,0,0,0,0,1,0,36.33177472048271,6.464354453348415,1
1,0,0,0,0.8122712741111652,1,1,0,0,0,0,0,0,0,0,0,1,16.566988561272893,4.529338636383432,0
1,1,1,1,11.683946792049891,1,2,2,0,0,0,0,0,0,0,1,1,68.5607393645697,30.857382156103462,0
0,0,1,0,4.291737218181439,1,1,2,0,0,0,0,0,0,0,1,2,55.04037910190314,16.52814922988109,1
0,1,0,0,8.846131973960185,1,2,2,0,0,0,0,0,0,0,0,1,70.17704772858843,26.558899931319544,0
0,0,0,0,2.3543600333591534,0,0,1,0,0,0,0,0,0,0,1,2,24.653298823830973,9.32349315206636,1
0,0,1,1,8.42398709648365,1,1,2,0,0,0,0,0,0,1,1,2,70.03349431676246,26.170683509235914,0
0,0,0,0,9.884510261742308,1,2,2,0,0,0,0,0,0,0,1,2,60.686950871606285,27.00023270889345,1
0,0,0,0,2.3543600333591534,1,1,1,0,0,0,0,0,0,0,0,2,43.38148690902339,11.103566946071549,1
1,1,1,0,11.153757202423925,1,1,0,0,0,0,0,0,0,2,1,3,16.205994295209877,18.981215695421902,0
1,1,0,0,4.550327022775058,1,2,2,0,0,0,0,0,0,0,1,0,73.1506933195909,18.790409602605312,1
1,1,0,0,12.386622738965807,1,2,2,0,0,0,0,0,0,2,1,0,78.32330486110399,32.581342524970395,0
0,0,1,1,11.889146266908249,1,2,2,0,0,0,0,0,0,1,1,2,76.54274833204082,32.24689786225347,0
0,0,1,1,12.957168450726964,1,2,1,0,0,0,0,0,0,2,0,1,68.5247879030923,32.623500938878884,0
0,0,1,1,10.00669111053478,0,0,1,0,0,0,0,0,0,1,1,2,43.38148690902339,24.20478123567077,0
0,0,0,0,9.635448415675944,1,2,1,0,0,0,0,0,0,0,1,0,44.423547189384934,23.956526203084724,0
0,0,1,0,10.710051267511659,1,2,2,0,0,0,0,0,0,1,1,2,79.42566009174031,30.6621103126025,0
0,0,1,0,10.3644628661899,1,2,2,0,0,0,0,0,0,1,1,1,84.3186904493277,30.736539906965948,1
0,0,1,1,3.7322777297994865,1,1,0,0,0,0,0,0,0,2,0,3,17.167355257613345,10.488042424347666,0
0,0,0,0,6.0956857775593525,1,1,0,0,0,0,0,0,0,0,0,3,17.087397796388053,13.599840312597864,0
0,0,1,1,12.957168450726964,1,2,1,0,0,0,0,0,0,2,1,1,70.8586147517245,32.78445510726235,0
0,0,0,0,0.8122712741111652,1,1,2,0,0,0,0,0,0,0,0,2,62.6081797302125,8.096056252269136,1
1,1,0,0,9.760781466760063,1,2,1,0,0,0,0,0,0,0,0,2,44.3863635216592,24.521862215806475,0
1,1,0,0,6.0956857775593525,1,1,2,0,0,0,0,0,0,0,1,2,58.397041741990286,20.34245041094622,0
1,0,0,1,5.033832083042317,1,2,2,0,0,0,0,0,0,1,1,1,79.56781213075185,20.363821653089133,0
1,0,1,1,12.579837859434994,1,2,2,0,0,0,0,0,0,1,1,0,64.88596260921507,31.47598554886595,0
0,0,0,0,2.3543600333591534,1,2,2,0,0,0,0,0,0,0,1,0,56.57468504040484,12.904891980392476,1
0,0,0,0,12.675282664274386,1,2,2,0,0,0,0,0,0,2,1,1,83.75254354733883,33.88409699696339,0
0,0,0,0,5.896995818306273,1,1,1,0,0,0,0,0,0,0,0,3,41.29150074645774,18.207763776424716,1
0,0,1,1,7.347856887306913,1,2,0,0,0,0,0,0,0,2,0,1,21.407839278713492,16.295945390290143,0
0,1,0,0,9.884510261742308,1,1,2,0,0,0,0,0,0,0,1,3,69.1357635388084,28.08734418499826,1
1,0,1,1,11.683946792049891,1,1,0,0,0,0,0,0,0,2,0,1,16.64712975596129,19.99297706951115,0
1,1,0,0,2.743799020423761,1,1,2,0,0,0,0,0,0,0,0,2,62.75299035654554,13.798296057379451,0
0,0,1,1,6.659183843421804,1,2,1,0,0,0,0,0,0,1,0,3,60.43285277809933,21.783023739764268,1
1,0,1,1,12.675282664274386,1,2,2,0,0,0,0,0,0,1,1,1,80.24276417362371,33.62853956871497,0
0,0,0,0,5.033832083042317,0,0,1,0,0,0,0,0,0,0,1,0,21.132493133425292,13.260391674889652,0
0,0,1,0,9.760781466760063,1,2,2,0,0,0,0,0,0,0,1,0,73.2222296643276,28.30134714989212,1
0,0,1,0,10.93422337085282,1,2,2,0,0,0,0,0,0,0,1,1,73.50832058697794,30.41985906286077,0
0,1,0,0,10.246618568763873,1,1,2,0,0,0,0,0,0,0,0,2,65.86023973817342,28.322086046062328,1
0,0,1,0,11.889146266908249,1,2,1,0,0,0,0,0,0,2,1,0,62.825385915027546,30.023409201927542,0
0,0,0,0,7.980002076519969,0,0,1,0,0,0,0,0,0,1,1,3,20.896267025377508,17.471600092179337,0
1,0,0,1,7.347856887306913,1,1,1,0,0,0,0,0,0,1,1,1,43.71664359905566,20.207005646680393,0
1,0,1,1,2.743799020423761,1,1,2,0,0,0,0,0,0,0,1,2,66.40101910846205,14.853837783695688,1
0,0,0,0,5.480398450094364,0,0,1,0,0,0,0,0,0,1,0,2,40.73031083775229,16.749046243386466,0
1,0,1,1,6.288663831856624,1,1,0,0,0,0,0,0,0,2,0,3,17.167355257613345,13.950850286482735,0
0,0,0,0,10.00669111053478,1,1,0,0,0,0,0,0,0,2,0,3,17.087397796388053,17.855199363980535,0
1,1,0,0,3.098700284591752,1,2,2,0,0,0,0,0,0,0,1,2,75.36581186221424,15.70172796861545,1
0,0,1,1,11.579925316612202,1,2,1,0,0,0,0,0,0,2,0,1,56.136645448797914,28.84715887340246,0
0,0,1,1,11.990371756646582,1,1,2,0,0,0,0,0,0,1,1,1,63.29579918800808,30.23799321786375,0
1,0,1,1,12.769975193611486,0,0,1,0,0,0,0,0,0,1,1,0,46.42795184960492,28.614522709027355,0
1,1,0,0,0.8122712741111652,0,0,1,0,0,0,0,0,0,0,1,3,21.56505997554269,5.127930857731851,1
0,0,1,1,4.291737218181439,0,0,1,0,0,0,0,0,0,2,0,1,42.93429971965163,15.340674431093452,0
0,0,0,0,7.510675925738778,1,1,0,0,0,0,0,0,0,1,1,0,16.727242279299613,14.862924756412403,0
0,0,0,0,12.386622738965807,1,2,2,0,0,0,0,0,0,0,0,1,69.02797498994887,31.851641808491753,0
